source,target
Universidade Estadual Paulista Júlio De Mesquita Filho,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidad Nacional De Rosario,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Pelotas,Universidade De São Paulo
Universidade De São Paulo,State University Of New York
Universidade Federal Do Pará,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Pernambuco,Universidade Estadual De Campinas
Universidade Estadual De Campinas,University Of Sussex
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De São Carlos
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidad De La Republica
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,University Of Wisconsin - Madison
Universidade Estadual De Londrina,Faculdade De Medicina De Ribeirão Preto
Faculdade De Medicina De Ribeirão Preto,Faculdade De Medicina De Ribeirão Preto
Universidade Federal De São Carlos,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,University Of Dundee
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
University Of Connecticut,Universidad De Costa Rica
Universidad De Costa Rica,University Of Hawaii
Universidade Federal De Santa Maria,Pontifícia Universidade Católica Do Rio Grande Do Sul
Pontifícia Universidade Católica Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio Grande Do Sul
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Uberlândia,Universidade Federal De Uberlândia
Universidade Federal De Uberlândia,Universidade Federal De Santa Catarina
Universidade Federal De Goiás,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pelotas,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Sergipe,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica De Minas Gerais,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Rio Grande Do Sul,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Université De Paris-sud Xi
Universidade Federal De Viçosa,Faculdade De Medicina De Ribeirão Preto
Faculdade De Medicina De Ribeirão Preto,Faculdade De Medicina De Ribeirão Preto
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Alagoas,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual Do Norte Fluminense Darcy Ribeiro
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade De São Paulo
Instituto Militar De Engenharia,Instituto Militar De Engenharia
Instituto Militar De Engenharia,Instituto Alberto Luiz Coimbra De Pós-graduação E Pesquisa De Engenharia
Instituto Militar De Engenharia,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,University Of Minnesota System
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,University Of Wisconsin - Madison
Universidade Federal Do Rio Grande Do Norte,Universidad De Murcia
Universidad De Murcia,Universidad De Murcia
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,University Of British Columbia
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,The University Of Manchester
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade De São Paulo
Universidade Estadual De Londrina,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal De São Carlos
Universidade Federal Do Ceará,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade De São Paulo
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Instituto Nacional De Matemática Pura E Aplicada
Instituto Nacional De Matemática Pura E Aplicada,Instituto Nacional De Matemática Pura E Aplicada
Universidade Gama Filho,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade De São Paulo
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Estadual De Campinas
Instituto Superior Pedagógico E. J. Varora Havana,Instituto Superior Politécnico J. A. Echeverría Havana
Instituto Superior Politécnico J. A. Echeverría Havana,Universidade De Havana
Universidade Federal De Lavras,Universidade Federal De Viçosa
Universidade Federal De Viçosa,University Of Bath
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade De São Paulo,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade De Passo Fundo,Universidade De Pernambuco
Universidade De Pernambuco,Universidade Federal De Santa Catarina
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of Cambridge
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Viçosa
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Do Porto,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Do Porto
Universidade Federal Do Rio De Janeiro,Instituto Alberto Luiz Coimbra De Pós-graduação E Pesquisa De Engenharia
Instituto Alberto Luiz Coimbra De Pós-graduação E Pesquisa De Engenharia,University Of Illinois At Chicago
Universidade Federal Do Pará,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Do Pará
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,The Victoria University Of Manchester
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Faculdade De Ciências Agronômicas,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Piauí,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Da Bahia (em Associação Com Ufal)
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Johannes Gutenberg Universität Mainz
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Viçosa,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal Rural De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal Fluminense
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual De Campinas
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal Do Paraná,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pernambuco,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Imperial College Of Science Tecnology And Medicine
Universidade Federal De Sergipe,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal Da Paraíba,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Instituto Universitário De Pesquisas Do Rio De Janeiro
Universidade Federal Rural Do Semi-árido,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal De Viçosa,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Estadual De Santa Cruz,Universidade Estadual De Feira De Santana
Universidade Estadual De Feira De Santana,Universidade Estadual De Feira De Santana
Universidade Federal De Lavras,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Ouro Preto,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Colorado School Of Mines
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Santa Maria,Escola Superior De Agricultura &quot
Escola Superior De Agricultura &quot,luiz De Queiroz&quot
Faculdade De Educação Da Usp,Faculdade De Educação Da Usp
Faculdade De Educação Da Usp,Faculdade De Educação Da Usp
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Massachusetts Institute Of Technology
