source,target
Universidade De São Paulo,Universidade Federal De Minas Gerais
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Escola Paulista De Medicina,Escola Paulista De Medicina
Escola Paulista De Medicina,Escola Paulista De Medicina
Universidade De Coimbra - Dep. Engenharia Civil,Universidade De Coimbra - Dep. Engenharia Civil
Universidade De Coimbra - Dep. Engenharia Civil,Universidade Federal Do Rio Grande Do Sul
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of California Los Angeles
Universidade Federal De Santa Maria,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Carnegie Mellon University
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,University Of Birmingham
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal Rural Do Rio De Janeiro,Universidade Federal Rural Do Rio De Janeiro
Pontifícia Universidade Católica De São Paulo,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Da Paraíba,Universidade De Lisboa
Universidade De Lisboa,Universidade De Sheffield
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Federal De São Carlos,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista - Júlio De Mesquita Filho
Universidade Estadual Paulista - Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universitat Autònoma De Barcelona - Uab
Universidade Federal De Minas Gerais,Instituto Tecnológico De Aeronáutica
Instituto Tecnológico De Aeronáutica,Université Pierre Et Marie Curie
Universidade Federal De Pernambuco,Universidade Federal De Campina Grande
Universidade Federal De Campina Grande,Universidade Federal De Campina Grande
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Technische Hochschule Merseburg (atualmente Martin Luther Universitat)
Universidade Estadual De Campinas,Technische Hochschule Merseburg (atualmente Martin Luther Universitat)
Universidade De São Paulo,Faculdade De Ciências Farmacêuticas
Faculdade De Ciências Farmacêuticas,Faculdade De Zootecnia E Engenharia De Alimentos
Universidade Federal Do Espírito Santo,University Of Manchester Institute Of Science And Technology
University Of Manchester Institute Of Science And Technology,University Of Manchester Institute Of Science And Technology
Universidade Federal De Juiz De Fora,Universidade Federal Fluminense
Universidade Federal Fluminense,Universidade Federal Fluminense
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Pontifícia Universidade Católica De São Paulo
Faculdade De Farmácia E Bioquímica Do Espirito Santo,Universidade Federal Do Espírito Santo
Faculdade De Farmácia E Bioquímica Do Espirito Santo,Universidade Federal Do Espírito Santo
Universidade Federal Do Espírito Santo,Universidade Federal Do Espírito Santo
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Massachusetts Institute Of Technology
Pontifícia Universidade Católica De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade De Caxias Do Sul,Universidade Do Vale Do Rio Dos Sinos
Universidade Do Vale Do Rio Dos Sinos,Universidade Do Vale Do Rio Dos Sinos
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of London
Universidad Nacional De Ingenieria,Instituto Nacional De Matemática Pura E Aplicada
Instituto Nacional De Matemática Pura E Aplicada,University Of California System
Universidade De Brasília,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal De São Paulo
Universidade Federal De São Paulo,Universidade Federal De São Paulo
Faculdade Seama,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Estadual De Maringá,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Paraná,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Pontifícia Universidade Católica Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal De São Carlos
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Faculdade De Engenharia Química De Lorena,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Faculdade De Engenharia Química De Lorena
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,"""University Of California"
Universidade Federal De Minas Gerais,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of California Los Angeles
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Estadual De Campinas
Universidade Federal Do Rio De Janeiro,Université Paris Diderot
Université Paris Diderot,Université Paris Diderot
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade De São Paulo
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De São Carlos,Universidade De São Paulo
Universidade De São Paulo,Universidade Estadual De Campinas
Universidade Federal De Viçosa,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of Plymouth
Universidade Federal Da Paraíba,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Estadual Do Norte Fluminense Darcy Ribeiro,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Università Degli Studi Di Siena
Universidade Federal Do Paraná,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Université Pierre Et Marie Curie
Universidade Federal Do Maranhão,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De São Paulo
Federação Das Faculdades Celso Lisboa,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal De São Carlos
Universidade Federal Do Rio Grande Do Sul,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,"""Université Sorbonne Nouvelle - Paris 3"
Universidade Federal De Viçosa,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade De Santo Amaro,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Gama Filho,Universidade Federal De Goiás
Universidade Federal De Goiás,Fundação Oswaldo Cruz
Universidade Federal De Pelotas,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Mato Grosso Do Sul,Universidade Federal De Mato Grosso Do Sul
Universidade Federal De Mato Grosso Do Sul,Instituto Nacional De Pesquisas Da Amazônia
Universidade Federal De Pelotas,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Ouro Preto,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Da Paraíba,Universidade Federal De Alagoas
Universidade Federal De Alagoas,Universidade Federal De Minas Gerais
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,University Of Reading
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Uberlândia,Universidade Federal De Uberlândia
Universidade Federal De Uberlândia,Universidade Federal De Uberlândia
Universidade Católica De Pelotas,Universidade Católica De Pelotas
Universidade Católica De Pelotas,Universidade Católica De Pelotas
Universidade Paulista,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Estadual De Campinas
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,University Of Texas At Austin
Escola Superior De Agricultura Luiz De Queiroz,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade De Brasília,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio De Janeiro
Universidade Federal De Santa Maria,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Paraná
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
