CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
,,,Ciencias Biologicas,1988.0,1.0,Filosofia E Germanística,1975.0,1.0,Engenharia Oceânica,1993.0,1
,,,História,1985.0,1.0,Filosofia,1987.0,1.0,Engenharia Nuclear,2002.0,1
,,,História,1986.0,1.0,Filosofia,1980.0,1.0,Engenharia Nuclear,2001.0,1
,,,Ciencias Biologicas - Modalidade Biologia Marinha,1988.0,1.0,Filosofia,1975.0,1.0,Administração,2001.0,1
,,,História,1988.0,1.0,Farmácia (fisiopatologia E Toxicologia),1981.0,1.0,Entomologia,2003.0,1
,,,Ciencias Biologicas Modalidade Medica,1985.0,1.0,Farmácia,1981.0,1.0,Entomologia,2000.0,1
,,,Ciencias Biologicas Modalidade Medica,2000.0,1.0,Farmacologia,2008.0,1.0,Entomologia,1999.0,1
,,,História,1992.0,1.0,Fitotecnia,1990.0,1.0,Entomologia,1998.0,1
,,,História,1997.0,1.0,Fitotecnia,1985.0,1.0,Entomologia,1997.0,1
,,,Ciencias Biológicas,1977.0,1.0,Fitotecnia,1980.0,1.0,Entomologia,1994.0,1
,,,História,2003.0,1.0,Fitotecnia,1979.0,1.0,Engineering Economic Systems,1994.0,1
,,,Ciencias Biológicas,1986.0,1.0,Fitotecnia,1973.0,1.0,"Engenharia Química, De Materiais E Processos Ambientais",2003.0,1
,,,História,2008.0,1.0,Fitopatologia,2008.0,1.0,"Engenharia Química, De Materiais E Processos Ambientais",1998.0,1
,,,História - Bacharelado E Licenciatura,1994.0,1.0,Fitopatologia,2006.0,1.0,Engenharia Química E Biológica,2011.0,1
,,,História - Licenciatura,2002.0,1.0,Fitopatologia,1999.0,1.0,Engenharia Química E Biológica,2010.0,1
,,,História Natural,1960.0,1.0,Fitopatologia,1998.0,1.0,Engenharia Química,2013.0,1
,,,História Natural,1964.0,1.0,Fitopatologia,1996.0,1.0,Engenharia Química,2012.0,1
,,,História Natural,1967.0,1.0,Fitopatologia,1993.0,1.0,Administração,2002.0,1
,,,Ciencias Biológicas,1987.0,1.0,Fitopatologia,1991.0,1.0,Agronomia,1983.0,1
,,,História Natural,1971.0,1.0,Fitopatologia,1990.0,1.0,Agronegócios,2008.0,1
,,,Ciencias Biológicas,1992.0,1.0,Fitopatologia,1984.0,1.0,Estatística,1974.0,1
,,,Ciencias Biológicas,2007.0,1.0,Fitopatologia,1980.0,1.0,Estatistica,1980.0,1
,,,Informática,1989.0,1.0,Fitopatologia,1977.0,1.0,Ergonomia Cognitiva,2001.0,1
,,,Informática,1992.0,1.0,Fitotecnia (produção Vegetal),1991.0,1.0,Epidemiology Of Infectious Diseases,2009.0,1
,,,Informática,1994.0,1.0,Fitotecnia (produção Vegetal),1987.0,1.0,Epidemiologia Experimental Aplicada Às Zoonoses,2014.0,1
,,,Informática,1995.0,1.0,Fitotecnia (produção Vegetal),1986.0,1.0,Agricultural And Irrigation Engineering,1991.0,1
,,,Informática,1996.0,1.0,Fitotecnia (produção Vegetal),1982.0,1.0,Epidemiologia Experimental Aplicada Às Zoonoses,1999.0,1
,,,Informática,1997.0,1.0,Fitotecnia (produção Vegetal),1978.0,1.0,Epidemiologia,2003.0,1
,,,Informática,2003.0,1.0,Fitotecnia (produção Vegetal),1973.0,1.0,Epidemiologia,1996.0,1
,,,Informática - Computação Científica,1993.0,1.0,Fitotecnia,2014.0,1.0,Environmental Sciences,2008.0,1
,,,Informática - Habilitação Em Análise De Sistemas,2002.0,1.0,Fitotecnia,2004.0,1.0,Entomology,1999.0,1
,,,Ingenieria Ciivil Química,1974.0,1.0,Fitotecnia,2003.0,1.0,Entomology,1981.0,1
,,,Ingenieria Civil,1963.0,1.0,Fitotecnia,2002.0,1.0,Entomologia,2010.0,1
,,,Ingenieria Civil,1972.0,1.0,Fitotecnia,2001.0,1.0,Entomologia,2009.0,1
,,,Ingenieria Civil,2003.0,1.0,Fitotecnia,1997.0,1.0,Agrarwissenschaft Ciências Agrárias,1987.0,1
,,,Ingenieria En Recursos Hídricos,1999.0,1.0,Fitotecnia,1996.0,1.0,Entomologia,2004.0,1
,,,Ingenieria Mecánica,2002.0,1.0,Fitotecnia,1995.0,1.0,Faculdade De Química,1993.0,1
,,,Ingenieria Mecánica De Fluidos,1993.0,1.0,Fitotecnia,1994.0,1.0,Etnologia E Antropologia Social,1996.0,1
,,,Ingeniería Agronómica,1987.0,1.0,Fitotecnia,1993.0,1.0,Estágio Doutoral - Ciência Política,2006.0,1
,,,Ingeniería Civil,2009.0,1.0,Artes Cênicas,1995.0,1.0,Estudos Literários,2012.0,1
,,,Ingeniería De Recursos Hídricos,1988.0,1.0,Arquitetura E Urbanismo São Carlos,1991.0,1.0,Estudos Lingüísticos,2013.0,1
,,,Ingeniería Forestal,1993.0,1.0,Arquitetura E Urbanismo,2003.0,1.0,Estomatopatologia,2005.0,1
,,,Ingeniería Industrial Or. Mecánica,1998.0,1.0,Arquitetura E Urbanismo,2002.0,1.0,Estatística,2016.0,1
,,,Ingeniorat En Informatique,1987.0,1.0,Arquitetura E Urbanismo,1996.0,1.0,Agonomia: Genética E Melhoramento De Plantas,2010.0,1
,,,Instituto De Biologia,1979.0,1.0,Arquitetura De Paisagem E Planejamento Ambiental,2002.0,1.0,Estatística,2011.0,1
,,,Instituto De Física,1981.0,1.0,Arquitetura,1998.0,1.0,Estatística,2006.0,1
,,,Instituto De Nutrição,1987.0,1.0,Arquitetura,1995.0,1.0,Estatística,2004.0,1
,,,Jornalismo,2000.0,1.0,Arquitetura,1991.0,1.0,Estatística,2002.0,1
,,,Letras,1967.0,1.0,Fármacos E Medicamentos,2001.0,1.0,Arquitetura,1995.0,1
,,,Ciencias Biológicas Licenciatura E Bacharelado,2004.0,1.0,Forestry,1974.0,1.0,Estatística,1994.0,1
,,,Letras,1972.0,1.0,Fitotecnia (produção Vegetal),2006.0,1.0,Estatística,1992.0,1
,,,Ciencias Economicas,1987.0,1.0,Fitotecnia (produção Vegetal),2004.0,1.0,Estatística,1987.0,1
,,,Letras,1987.0,1.0,Fitotecnia (produção Vegetal),2002.0,1.0,Field Crop Physiology,1987.0,1
,,,Letras,1992.0,1.0,Fitotecnia (produção Vegetal),2000.0,1.0,Farmácia (fisiopatologia E Toxicologia),2001.0,1
,,,Letras,1994.0,1.0,Fitotecnia (produção Vegetal),1995.0,1.0,Farmácia,1995.0,1
,,,Letras,1999.0,1.0,Física,1993.0,1.0,Farmacologia,2011.0,1
,,,Letras,2003.0,1.0,Física,1988.0,1.0,Farmacologia,2009.0,1
,,,Letras,2004.0,1.0,Física,1981.0,1.0,Farmacologia,2006.0,1
,,,Ciencias Economicas,1992.0,1.0,Física,1979.0,1.0,Farmacologia,2005.0,1
,,,Letras,2011.0,1.0,Física,1978.0,1.0,Farmacologia,2002.0,1
,,,Letras (licenciatura Em Língua Francesa),2005.0,1.0,Física,1972.0,1.0,Farmacologia,2000.0,1
,,,Letras - Grego,2005.0,1.0,Física,1966.0,1.0,Farmacologia,1997.0,1
,,,Letras - Português E Alemão,2007.0,1.0,Física,1965.0,1.0,Farmacologia,1995.0,1
,,,Letras Anglo Germânicas,1962.0,1.0,Fármacos E Medicamentos Rib Preto,2002.0,1.0,Farmacologia,1994.0,1
,,,Letras Classicas,1992.0,1.0,Fármacos E Medicamentos,2006.0,1.0,Farmacologia,1990.0,1
,,,Letras Lingüística Português Francês,1991.0,1.0,Atuária,2008.0,1.0,Farmacologia,1984.0,1
,,,Letras Neolatinas,1965.0,1.0,Astronomia,1992.0,1.0,Family Ecology,2003.0,1
,,,Letras Português,2000.0,1.0,Astrofísica,1983.0,1.0,Faculte De Pharmacie,1994.0,1
,,,Letras Português,2012.0,1.0,Artificial Intelligence,2002.0,1.0,Fisica,1973.0,1
,,,Letras Português/espanhol E Literaturas,1998.0,1.0,Artes Visuais,1999.0,1.0,Finanças Quantitativas,2010.0,1
,,,Lic. Plena Em Ciências - Habilitação Em Física,1991.0,1.0,Artes Visuais,1991.0,1.0,Finanças,2015.0,1
,,,Licenc Iatura Em Química,1998.0,1.0,Arquitetura,1977.0,1.0,Filosofia E História Da Educação,2004.0,1
,,,Licenciado Em Ciências Biológicas Habilitado Em Bi,1984.0,1.0,Arqueologia,2008.0,1.0,Filosofia E Germanística,1980.0,1
,,,Licenciado Em Química,1999.0,1.0,Arqueologia,2002.0,1.0,Filosofia Da Saúde,1999.0,1
,,,Licenciatura E Ciências Biológicas,1986.0,1.0,Aqüicultura,2002.0,1.0,Filosofia,2012.0,1
,,,Licenciatura E Ciências Biológicas,1987.0,1.0,Applied Entomology,1978.0,1.0,Filosofia,2008.0,1
,,,Licenciatura E Ciências Biológicas,1988.0,1.0,Antropologia Social,2009.0,1.0,Filosofia,2006.0,1
,,,Licenciatura E Ciências Biológicas,2000.0,1.0,Antropologia Social,2008.0,1.0,Filosofia,2002.0,1
,,,Licenciatura E Letras,1970.0,1.0,Antropologia Social,1995.0,1.0,Arqueologia E Pré-história,1996.0,1
,,,Licenciatura E Química,1970.0,1.0,Antropologia Social,1992.0,1.0,Filosofia,1997.0,1
,,,Licenciatura E Química,1996.0,1.0,Antropologia Social,1991.0,1.0,Filosofia,1994.0,1
,,,Licenciatura En Antropologia,1992.0,1.0,Antropologia Social,1989.0,1.0,Arqueologia,2013.0,1
,,,Licenciatura En Biologia,1991.0,1.0,Antropologia Social,1984.0,1.0,Filosofia,1982.0,1
,,,Licenciatura En Ciencias Biológicas,1986.0,1.0,Física,2004.0,1.0,Filologia E Língua Portuguesa,1988.0,1
,,,Licenciatura En Ciencias Geológicas,1972.0,1.0,Física,2003.0,1.0,Fitopatologia,1999.0,1
,,,Licenciatura En Economía,2003.0,1.0,Física,1998.0,1.0,Fitopatologia,1997.0,1
,,,Licenciatura En Fisica,1969.0,1.0,Física,1995.0,1.0,Fitopatologia,1996.0,1
,,,Licenciatura En Matemática,2000.0,1.0,Genética,2009.0,1.0,Fitopatologia,1991.0,1
,,,Licenciatura Plena Em Biologia,1988.0,1.0,Genética,1997.0,1.0,Fitopatologia,1986.0,1
,,,Licenciatura Plena Em Ciências Biológicas,1974.0,1.0,Genética,1990.0,1.0,Fisioterapia,2010.0,1
,,,Licenciatura Plena Em Ciências Biológicas,1988.0,1.0,Físico-química,1995.0,1.0,Fisiologia E Nutrição De Plantas,1993.0,1
,,,Licenciatura Plena Em Ciências Biológicas,1994.0,1.0,Físico Quíica,1975.0,1.0,Arqueologia,2008.0,1
,,,Licenciatura Plena Em Ciências Biológicas,1995.0,1.0,Física Espacial,1983.0,1.0,Fisiologia,1996.0,1
,,,Licenciatura Plena Em Ciências Biológicas,2003.0,1.0,Física Da Matéria Condensada,2011.0,1.0,Fisica Teorica E Matematica,1993.0,1
,,,Licenciatura Plena Em Filosofia,1985.0,1.0,Física Da Matéria Condensada,2008.0,1.0,Fisica Teorica,2004.0,1
,,,Licenciatura Plena Em Física,1990.0,1.0,Física Aplicada,2010.0,1.0,Fisica,2006.0,1
,,,Licenciatura Plena Em Física,2000.0,1.0,Física Ambiental,2009.0,1.0,Fisica,1986.0,1
,,,Licenciatura Plena Em Física,2002.0,1.0,Física (sp-são Carlos),1994.0,1.0,Fisica,1981.0,1
,,,Licenciatura Plena Em Física,2003.0,1.0,Física (conceito Capes 6),2006.0,1.0,Fisica,1979.0,1
,,,Licenciatura Plena Em Física,2008.0,1.0,Física,2015.0,1.0,Fisica,1976.0,1
,,,Licenciatura Plena Em Física,2013.0,1.0,Física,2011.0,1.0,Fitotecnia,2008.0,1
,,,Licenciatura Plena Em História,1984.0,1.0,Física,2009.0,1.0,Fitotecnia,2007.0,1
,,,Licenciatura Plena Em História,1987.0,1.0,Física,2008.0,1.0,Fitotecnia,2006.0,1
,,,Licenciatura Plena Em Matemática,2008.0,1.0,Genética E Melhoramento,2007.0,1.0,Arqueologia,2007.0,1
,,,Licenciatura Plena Em Matemática,2009.0,1.0,Genética E Melhoramento,2004.0,1.0,Fitotecnia,2004.0,1
,,,Licenciatura Plena Em Química,1982.0,1.0,Genética E Melhoramento,2002.0,1.0,Fitotecnia,2003.0,1
,,,Licenciatura Plena Em Química,1987.0,1.0,Genética E Melhoramento,1997.0,1.0,Fitotecnia,1998.0,1
,,,Licenciatura Plena Em Química,2001.0,1.0,Genética E Melhoramento,1992.0,1.0,Fitotecnia,1997.0,1
,,,Licencitura Em Química,1978.0,1.0,Genética E Melhoramento,1990.0,1.0,Fitotecnia,1995.0,1
,,,Matematica,1973.0,1.0,Genética E Melhoramento,1986.0,1.0,Arqueologia,2003.0,1
,,,Matematica,1977.0,1.0,Genética E Bioquímica,2008.0,1.0,Fitotecnia,1990.0,1
,,,Matematica,1982.0,1.0,Genética E Bioquímica,1996.0,1.0,Fitopatologia Florestal,1999.0,1
,,,Matematica,1984.0,1.0,Genética E Biologia Molecular,2000.0,1.0,Fitopatologia (conceito Capes 7),2010.0,1
,,,Matematica,1995.0,1.0,Genética E Biologia Molecular,1995.0,1.0,Fitopatologia,2005.0,1
,,,Matematica,2010.0,1.0,Genética E Biologia Molecular,1989.0,1.0,Arqueologia,2000.0,1
,,,Matematica Aplicada,1991.0,1.0,Genética E Biologia Molecular,1986.0,1.0,Architecture And Virtual Environments,2009.0,1
,,,Matematica Aplicada E Computacional,1997.0,1.0,Genética E Biologia Molecular,1978.0,1.0,Física,1977.0,1
,,,Matemática,1966.0,1.0,Genética E Biologia Molecular,1977.0,1.0,Física,1973.0,1
,,,Matemática,1971.0,1.0,Genética,2010.0,1.0,Física,1967.0,1
,,,Matemática,1972.0,1.0,Geociências,1992.0,1.0,Fármacos E Medicamentos Rib Preto,2005.0,1
,,,Ciencias Economicas,1994.0,1.0,Geociências,1991.0,1.0,Fármacos E Medicamentos,2012.0,1
,,,Matemática,1975.0,1.0,Geociências,1989.0,1.0,Forest Products,1979.0,1
,,,Ciencias Economicas,2004.0,1.0,Geociências,1988.0,1.0,Food Science,1985.0,1
,,,Matemática,1979.0,1.0,Geociências,1986.0,1.0,Food And Nutritional Science,1997.0,1
,,,Matemática,1982.0,1.0,Geociências,1984.0,1.0,Fitotecnia (produção Vegetal),2010.0,1
,,,Ciencias Economicas,2005.0,1.0,Geociências,1982.0,1.0,Fitotecnia (produção Vegetal),2007.0,1
,,,Matemática,1984.0,1.0,Geociências,1980.0,1.0,Fitotecnia (produção Vegetal),2005.0,1
,,,Matemática,1985.0,1.0,Geociências,1973.0,1.0,Aqüicultura,2010.0,1
,,,Ciencias Farmaceuticas,1981.0,1.0,Genética Evolutiva E Biologia Molecular,2008.0,1.0,Aqüicultura,2005.0,1
,,,Ciencias Sociais,1973.0,1.0,Genética E Melhoramento De Plantas,1996.0,1.0,Fitotecnia (produção Vegetal),1997.0,1
,,,Ciencias Sociais,1989.0,1.0,Genética E Melhoramento De Plantas,1993.0,1.0,Fitotecnia (produção Vegetal),1992.0,1
,,,Matemática,1996.0,1.0,Genética E Melhoramento De Plantas,1987.0,1.0,Fitotecnia,2015.0,1
,,,Ciencias Sociais,1992.0,1.0,Genética E Melhoramento Animal,1997.0,1.0,Agronomia (fitopatologia),2002.0,1
,,,Ciencias Sociais,2004.0,1.0,Genética E Melhoramento Animal,1996.0,1.0,Agronomia (fitopatologia),2001.0,1
,,,Matemática,2005.0,1.0,Genética E Melhoramento Animal,1992.0,1.0,Agronomia (fitopatologia),2000.0,1
,,,Matemática,2006.0,1.0,Antropologia Social,1982.0,1.0,Agronomia (fitopatologia),1997.0,1
,,,Ciência Da Computação,1980.0,1.0,Antropologia Social,1978.0,1.0,Agronomia (fisiologia Vegetal),2003.0,1
,,,Ciência Da Computação,1983.0,1.0,Antropologia Social,1974.0,1.0,Agronomia (energia Na Agricultura),2005.0,1
,,,Ciência Da Computação,1986.0,1.0,Antropologia Social,1969.0,1.0,Agronomia (energia Na Agricultura),2001.0,1
,,,Matemática,2019.0,1.0,Antropologia,2005.0,1.0,Agronomia (energia Na Agricultura),1996.0,1
,,,Matemática (bacharelado),1996.0,1.0,Antropologia,2001.0,1.0,Agronomia (ciências Do Solo),2010.0,1
,,,Matemática Física E Química,1961.0,1.0,Antropologia,2000.0,1.0,Agronomia (ciências Do Solo),2003.0,1
,,,Matemática Modalidade Bacharelado,2007.0,1.0,Antropologia,1997.0,1.0,Aqüicultura,2004.0,1
,,,Matemática Modalidade Informática,1987.0,1.0,Ambiente E Desenvolvimento,2008.0,1.0,Física,1992.0,1
,,,Medicina,1970.0,1.0,Agroquímica,2009.0,1.0,Física,1991.0,1
,,,Medicina,1972.0,1.0,Agroquímica,2008.0,1.0,Física,1987.0,1
,,,Medicina,1974.0,1.0,Agroquímica,2003.0,1.0,Applied Sciences,2008.0,1
,,,Medicina,1976.0,1.0,Agroquímica,1996.0,1.0,Física,1983.0,1
,,,Medicina,1977.0,1.0,Agroquímica,1992.0,1.0,Applied Mathematics,1979.0,1
,,,Medicina,1978.0,1.0,Agroquímica,1990.0,1.0,Física,2012.0,1
,,,Medicina,1981.0,1.0,Agronomia Ac Agrometeorologia,1983.0,1.0,Applied Biology And Biochemistry,1995.0,1
,,,Medicina,1983.0,1.0,Geofísica,1987.0,1.0,Applied And Molecular Biology,1988.0,1
,,,Medicina,1985.0,1.0,Geofísica,1982.0,1.0,Física,2008.0,1
,,,Medicina,1986.0,1.0,Geodinâmica E Geofísica,2000.0,1.0,Antropologia Social,2014.0,1
,,,Ciência Da Computação,1992.0,1.0,Geodinâmica E Geofísica,1997.0,1.0,Astrofísica,1989.0,1
,,,Medicina,1989.0,1.0,Geociências (geoquímica),1996.0,1.0,Artes Visuais,2008.0,1
,,,Medicina,1990.0,1.0,Geociências (geoquímica),1990.0,1.0,Física,1998.0,1
,,,Medicina,2002.0,1.0,Geociências (geoquímica E Geotectônica),2003.0,1.0,Física,1997.0,1
,,,Medicina Veterinaria,1983.0,1.0,Geociências (geoquímica E Geotectônica),2001.0,1.0,Agronomia (fitotecnia),1998.0,1
,,,Medicina Veterinaria,1987.0,1.0,Geociências (geologia Sedimentar),1996.0,1.0,Artes Visuais,2006.0,1
,,,Medicina Veterinaria,1999.0,1.0,Geociências,2011.0,1.0,Agronomia (fitotecnia),1995.0,1
,,,Medicina Veterinária,1969.0,1.0,Geociências,2009.0,1.0,Agronomia (fitotecnia),1994.0,1
,,,Medicina Veterinária,1970.0,1.0,Geociências,2007.0,1.0,Agronomia (fitopatologia),2015.0,1
,,,Medicina Veterinária,1972.0,1.0,Geociências,2004.0,1.0,Agronomia (fitopatologia),2011.0,1
,,,Ciência Da Computação,1994.0,1.0,Geociências,1998.0,1.0,Físico-química,1999.0,1
,,,Medicina Veterinária,1979.0,1.0,Geociências,1996.0,1.0,Físico-química,1996.0,1
,,,Medicina Veterinária,1980.0,1.0,Geociências,1995.0,1.0,Físico-química,1982.0,1
,,,Medicina Veterinária,1981.0,1.0,Geologia,1988.0,1.0,Física-cbpf,2006.0,1
,,,Medicina Veterinária,1983.0,1.0,Geologia,1987.0,1.0,Física Da Matéria Condensada,2015.0,1
,,,Medicina Veterinária,1985.0,1.0,Geologia,1985.0,1.0,Física Da Matéria Condensada,2011.0,1
,,,Ciência Da Computação,2004.0,1.0,Geologia,1978.0,1.0,Física Da Matéria Condensada,1993.0,1
,,,Medicina Veterinária,1988.0,1.0,Geografia (geografia Humana),1993.0,1.0,Física Aplicada À Medicina E Biologia,2009.0,1
,,,Ciência Da Computação,2014.0,1.0,Geografia (geografia Física),1996.0,1.0,Física Aplicada,2014.0,1
,,,Medicina Veterinária,1990.0,1.0,Geografia,2008.0,1.0,Física Aplicada,2004.0,1
,,,Medicina Veterinária,1991.0,1.0,Geografia,2007.0,1.0,Física Ambiental,2013.0,1
,,,Ciência Da Computação (vordiplom Informatik),1994.0,1.0,Geografia,2005.0,1.0,Física (sp-são Carlos),1999.0,1
,,,Medicina Veterinária,1993.0,1.0,Geografia,1998.0,1.0,Física (conceito Capes 6),2010.0,1
,,,Ciência E Tecnologia De Laticínios,2004.0,1.0,Geografia,1996.0,1.0,Física,2018.0,1
,,,Ciências,1982.0,1.0,Geofísica Espacial,1992.0,1.0,Física,2017.0,1
,,,Ciências,1986.0,1.0,Geofísica Espacial,1990.0,1.0,Artes Cênicas,2002.0,1
,,,Ciências,1990.0,1.0,Geofísica Espacial,1969.0,1.0,Genética E Biologia Molecular,2014.0,1
,,,Ciências - Habilitação Em Biologia,1984.0,1.0,Geofísica,2010.0,1.0,Genética E Biologia Molecular,2008.0,1
,,,Ciências - Habilitação Em Biologia,1989.0,1.0,Geofísica,2003.0,1.0,Artes,1991.0,1
,,,Ciências Agrárias,2003.0,1.0,Geologia E Geoquímica,2001.0,1.0,Genética E Biologia Molecular,2004.0,1
,,,Ciências Agrícolas,1994.0,1.0,Geologia E Geoquímica,1998.0,1.0,Genética E Biologia Molecular,2002.0,1
,,,Ciências Agrícolas,1998.0,1.0,Geologia E Geoquímica,1996.0,1.0,Genética E Biologia Molecular,2001.0,1
,,,Ciências Agrícolas,1999.0,1.0,Geologia E Geoquímica,1994.0,1.0,Arquitetura E Urbanismo,2015.0,1
,,,Ciências Agrícolas,2001.0,1.0,Geologia,2012.0,1.0,Genética E Biologia Molecular,1993.0,1
,,,Medicina Veterinária,2005.0,1.0,Geologia,2011.0,1.0,Genética E Biologia Molecular,1992.0,1
,,,Ciências Biologicas,1985.0,1.0,Geologia,2008.0,1.0,Genética E Biologia Molecular,1988.0,1
,,,Medicina Veterinária,2009.0,1.0,Geologia,2007.0,1.0,Genética E Biologia Molecular,1984.0,1
,,,Medicina Veterinária,2010.0,1.0,Geologia,2006.0,1.0,Genética E Biologia Molecular,1982.0,1
,,,Medicina Veterinária E Zootecnia,1989.0,1.0,Geologia,2005.0,1.0,Genética,2012.0,1
,,,Medicina Veterinária E Zootecnia,1998.0,1.0,Geologia,2002.0,1.0,Genética,2003.0,1
,,,Meteorologia,1984.0,1.0,Geologia,1997.0,1.0,Genetics,2004.0,1
,,,Meteorologia,1985.0,1.0,Geologia,1996.0,1.0,Arquitetura E Urbanismo,2012.0,1
,,,Meteorologia,1989.0,1.0,Geologia,1995.0,1.0,Genética E Melhoramento De Plantas,1996.0,1
,,,Meteorologia,1993.0,1.0,Geologia,1994.0,1.0,Genética E Melhoramento De Plantas,1985.0,1
,,,Meteorologia,1994.0,1.0,Geologia,1990.0,1.0,Genética E Melhoramento Animal,2012.0,1
,,,Meteorologia,1997.0,1.0,History,2001.0,1.0,Genética E Melhoramento,2017.0,1
,,,Meteorologia,1998.0,1.0,Historia Da Arte E Da Cultura,1998.0,1.0,Genética E Melhoramento,2014.0,1
,,,Meteorologia,1999.0,1.0,Hidráulica E Saneamento - Engenharia Civil,1982.0,1.0,Genética E Melhoramento,2011.0,1
,,,Meteorologia,2000.0,1.0,Hidráulica E Saneamento,1991.0,1.0,Genética E Melhoramento,2009.0,1
,,,Meteorologia,2002.0,1.0,Géographie Et Aménagement,1993.0,1.0,Arquitetura E Urbanismo,2009.0,1
,,,Microbiologia,1996.0,1.0,Génie Electrique,1980.0,1.0,Genética E Melhoramento,2002.0,1
,,,Microbiologia E Imunologia,1988.0,1.0,Gestão Urbana,2007.0,1.0,Genética E Melhoramento,2000.0,1
,,,Ciências Biológicas,1973.0,1.0,Gestión De La Calidad En Los Servicios De Salud,2008.0,1.0,Genética E Melhoramento,1999.0,1
,,,Mineralogia E Cristalografia,1970.0,1.0,Gerontologia,2006.0,1.0,Genética E Melhoramento,1998.0,1
,,,Museologia,2006.0,1.0,Geotecnia,2003.0,1.0,Genética E Melhoramento,1996.0,1
,,,Música,1991.0,1.0,Geoquímica E Meio Ambiente,1999.0,1.0,Genética E Melhoramento,1994.0,1
,,,Nutrição,1981.0,1.0,Geoquímica E Meio Ambiente,1989.0,1.0,Genética E Bioquímica De Microorganismos,1991.0,1
,,,Nutrição,1986.0,1.0,Geomática (área De Concentração: Sensoriamento Remoto),2004.0,1.0,Genética E Bioquímica,2012.0,1
,,,Nutrição,1992.0,1.0,Geologia Marinha,2009.0,1.0,Geociências,1999.0,1
,,,Nutrição,1993.0,1.0,Geologia E Geoquímica,2010.0,1.0,Geociências,1996.0,1
,,,Nutrição,1996.0,1.0,Geologia E Geoquímica,2008.0,1.0,Arquitetura E Urbanismo,2003.0,1
,,,Nutrição,1999.0,1.0,História Social,2006.0,1.0,Arquitetura E Urbanismo,1998.0,1
,,,Nutrição,2001.0,1.0,História Social,2002.0,1.0,Geociências,1992.0,1
,,,Nutrição,2002.0,1.0,História Social,1997.0,1.0,Geociências,1991.0,1
,,,Nutrição,2004.0,1.0,História Social,1995.0,1.0,Geociências,1989.0,1
,,,Nutrição,2005.0,1.0,História Social,1993.0,1.0,Geociências,1967.0,1
,,,Nutrição,2009.0,1.0,História Antiga,1968.0,1.0,Genética Evolutiva E Biologia Molecular,2012.0,1
,,,Oceanografia,1993.0,1.0,História,2008.0,1.0,Genética Evolutiva E Biologia Molecular,1998.0,1
,,,Ciências Biológicas,1977.0,1.0,História,2005.0,1.0,Genética Evolutiva E Biologia Molecular,1994.0,1
,,,Oceanografia,2006.0,1.0,História,2003.0,1.0,Genética E Melhoramento De Plantas,2008.0,1
,,,Oceanologia,1975.0,1.0,História,1999.0,1.0,Genética E Melhoramento De Plantas,2005.0,1
,,,Oceanologia,1986.0,1.0,História,1996.0,1.0,Genética E Melhoramento De Plantas,2001.0,1
,,,Oceanologia,1987.0,1.0,História,1988.0,1.0,Genética E Melhoramento De Plantas,2000.0,1
,,,Oceanologia,1988.0,1.0,História,1986.0,1.0,Genética E Melhoramento De Plantas,1998.0,1
,,,Ciências Biológicas,1980.0,1.0,História,1984.0,1.0,Geociências E Meio Ambiente,2002.0,1
,,,Oceanologia,1991.0,1.0,História,1980.0,1.0,Geociências E Meio Ambiente,1999.0,1
,,,Oceanologia,1999.0,1.0,História,1975.0,1.0,Geociências (geoquímica E Geotectônica),2008.0,1
,,,Oceanologia,2002.0,1.0,Informática,2009.0,1.0,Geociências (geoquímica E Geotectônica),1996.0,1
