CURSO-TECNICO-PROFISSIONALIZANTE,Início.1,Quantidade,GRADUACAO,Início.2,Quantidade,MESTRADO,Início.4,Quantidade,DOUTORADO,Início.5,Quantidade
,,,Ciencias Sociais,1985.0,1.0,Geologia E Geoquímica,2007.0,1.0,Agronomia - Área De Concentração Em Irrigação E Drenagem,2009.0,1
,,,Ciencias Sociais,1988.0,1.0,Geologia E Geoquímica,2008.0,1.0,Agronomia - Irrigação E Drenagem,1998.0,1
,,,Nutrição,1991.0,1.0,Geologia E Geoquímica,2009.0,1.0,Ciências (microbiologia),1973.0,1
,,,Ciencias Sociais,1994.0,1.0,Geologia Geral E Aplicacao,1974.0,1.0,Ciências (imunologia),1996.0,1
,,,Ciencias Sociais,2002.0,1.0,Geologia Geral E De Aplicação,1971.0,1.0,Ciências (genética),2003.0,1
,,,Ciencias Sociais- Bacharelado,2001.0,1.0,Geologia Geral E De Aplicação,1976.0,1.0,Ciências (físico-química),2007.0,1
,,,Cinecias Biologicas - Biologia,1975.0,1.0,Geologia Marinha,2007.0,1.0,Ciências (físico Química),2002.0,1
,,,Cirurgia Dentista,1970.0,1.0,Geologia Regional,1988.0,1.0,Ciências (fitopatologia),2009.0,1
,,,Civil Engineering,1960.0,1.0,Geologia Regional,1991.0,1.0,Ciências (fisiopatologia Experimental),2002.0,1
,,,Civil Engineering,1978.0,1.0,Geologia Regional,1993.0,1.0,Ciências (fisiopatologia Experimental),2000.0,1
,,,Civil Engineering,1994.0,1.0,Geologia Regional,1999.0,1.0,Ciências (fisiopatologia Experimental),1999.0,1
,,,Ciêcias Biológicas,1991.0,1.0,Geologia Sedimentar,2001.0,1.0,Ciências (fisiopatologia Experimental),1998.0,1
,,,Ciêncais Religiosas,1997.0,1.0,"Geologia: Processi, Risorse E Applicazioni",2004.0,1.0,Física - Uem/uel,2006.0,1
,,,Ciência,1963.0,1.0,Geologia,2007.0,1.0,Física - Uem/uel,2005.0,1
,,,Ciência Biológica,1998.0,1.0,Gestão,1999.0,1.0,Física - Uem/uel,2003.0,1
,,,Ciência Biológicas,1982.0,1.0,"Gestão Ambiental,materiais E Valoriz. De Resíduos",2004.0,1.0,Física - Uem/uel,2001.0,1
,,,Nutrição,2005.0,1.0,Geologie Structurale,1975.0,1.0,Física - Departamento De Física Dos Materiais E Mecânica,2005.0,1
,,,Ciência Biológicas,1985.0,1.0,Geology,1977.0,1.0,Física (sp-são Carlos),1994.0,1
,,,Nutrição,2007.0,1.0,Geomática (área De Concentração: Sensoriamento Remoto),2002.0,1.0,Física (phd),2000.0,1
,,,Nutrição,2018.0,1.0,Geoquímica,1973.0,1.0,Física (phd),1989.0,1
,,,Nutrição,2023.0,1.0,Geoquímica E Meio Ambiente,1982.0,1.0,Física (ift-unesp),2000.0,1
,,,Nutrição E Licenciada Em Nutrição,1979.0,1.0,Geoquímica E Meio Ambiente,1986.0,1.0,Física (conceito Capes 6),2006.0,1
,,,Nutrição E Saúde,1992.0,1.0,Geoquímica E Meio Ambiente,1993.0,1.0,Física ( São Carlos),1980.0,1
,,,Oceanografia,1974.0,1.0,Geoscience Et Pedologie,1991.0,1.0,Agronomia (solos E Nutrição De Plantas),1994.0,1
,,,Oceanografia,1978.0,1.0,Geosciences - Paleontology,1991.0,1.0,Agronomia (solos E Nutrição De Plantas),1988.0,1
,,,Ciência Biológicas,1991.0,1.0,Geotecnia,1978.0,1.0,Agronomia (solos E Nutrição De Plantas),1985.0,1
,,,Ciência Contábeis,1988.0,1.0,Geotecnia,1984.0,1.0,Agronomia (solos E Nutrição De Plantas),1984.0,1
,,,Oceanografia,1987.0,1.0,Geotecnia,1986.0,1.0,Agronomia (solos E Nutrição De Plantas),1982.0,1
,,,Ciência Da Computação,1977.0,1.0,Geotecnia,1992.0,1.0,Física Aplicada À Medicina E Biologia,1999.0,1
,,,Oceanografia,1989.0,1.0,Geotecnia,1998.0,1.0,Física Aplicada À Medicina E Biologia,1998.0,1
,,,Oceanografia,1990.0,1.0,Géographie Et Aménagement,1992.0,1.0,Física Aplicada À Medicina E Biologia,1997.0,1
,,,Ciência Da Computação,1980.0,1.0,Géologia,1982.0,1.0,Física Aplicada À Medicina E Biologia,1996.0,1
,,,Oceanografia,1993.0,1.0,Hematologia,1996.0,1.0,Física Aplicada Opção Em Física Computacional,1996.0,1
,,,Oceanografia,1994.0,1.0,Geotecnia,2000.0,1.0,Física Aplicada Computacional,2009.0,1
,,,Oceanografia,1998.0,1.0,Geotecnia,2001.0,1.0,Física Aplicada A Biologia Estrutural,2003.0,1
,,,Oceanografia,1999.0,1.0,Geotecnia,2003.0,1.0,Física Aplicada - Opção Física Biomolecular,2006.0,1
,,,Ciência Da Computação,1981.0,1.0,Geotecnia,2004.0,1.0,Física Aplicada - Biomolecular,2008.0,1
,,,Oceanografia Biologica,1986.0,1.0,Geotecnia,2008.0,1.0,Física Aplicada,2006.0,1
,,,Oceanologia,1972.0,1.0,Geotecnia Clássica,1972.0,1.0,Física Aplicada,2003.0,1
,,,Oceanologia,1973.0,1.0,Geotecnia Escola De Engenharia De São Carlos,1988.0,1.0,Física Aplicada,2000.0,1
,,,Oceanologia,1977.0,1.0,Germanística,1975.0,1.0,Física Aplicada,1994.0,1
,,,Oceanologia,1978.0,1.0,Gerontologia,2004.0,1.0,Física Aplicada,1991.0,1
,,,Oceanologia,1980.0,1.0,Gerontologia,2006.0,1.0,Física Ambiental,2010.0,1
,,,Oceanologia,1981.0,1.0,Gerontologia Biomédica,2005.0,1.0,Física Ambiental,2009.0,1
,,,Ciência Da Computação,1982.0,1.0,Gestion Et Traitement Des Déchets,1990.0,1.0,Física Da Matéria Condensada,1990.0,1
,,,Ciência Da Computação,2005.0,1.0,Gestión De La Calidad En Los Servicios De Salud,2007.0,1.0,Física Da Matéria Condensada,1982.0,1
,,,Ciência Da Computação,2007.0,1.0,Histologia E Embriologia,1978.0,1.0,Física Computacional São Carlos,1993.0,1
,,,Ciência Da Computação,2008.0,1.0,Histologia E Embriologia,1979.0,1.0,Física Computacional,2008.0,1
,,,Ciência Da Computação,2010.0,1.0,Histologia E Embriologia,1981.0,1.0,Física Computacional,1990.0,1
,,,Oceanologia,1987.0,1.0,Gestão E Ensino Superior,1998.0,1.0,Física Computacional,1987.0,1
,,,Ciência Da Computação (vordiplom Informatik),1990.0,1.0,Gestão Integrada De Organizações,2001.0,1.0,Física Básica,2009.0,1
,,,Oceanologia,1989.0,1.0,Gestão Urbana,2005.0,1.0,Física Básica,2002.0,1
,,,Oceanologia,1990.0,1.0,Ginecologia E Obstetrícia,1995.0,1.0,Física Atômica E Molecular,1995.0,1
,,,Ciência Da Computação Com Ênfase Em Análise De Sis,1993.0,1.0,"Ginecologia, Obstetrícia E Mastologia",1995.0,1.0,Física Aplicada-ifqsc São Carlos,1980.0,1
,,,Ciência Da Informação - Bacharel Em Arquivologia,1987.0,1.0,"Ginecologia, Obstetrícia E Mastologia",2004.0,1.0,Física Aplicada À Medicina E Biologia,2013.0,1
,,,Oceanologia,1994.0,1.0,"Ginecologia, Obstetrícia E Mastologia",2006.0,1.0,Física Aplicada À Medicina E Biologia,2009.0,1
,,,Ciência De Computação,1997.0,1.0,Glottologia,1979.0,1.0,Física Aplicada À Medicina E Biologia,2007.0,1
,,,Oceanologia,1998.0,1.0,Graduate Program In Biology,1985.0,1.0,Física Aplicada À Medicina E Biologia,2006.0,1
,,,Ciência E Engenharia De Materiais,1981.0,1.0,Graduate Program In Engineering Thermophysics,1982.0,1.0,Física Aplicada À Medicina E Biologia,2001.0,1
,,,Oceanologia Biologica,1987.0,1.0,Gravitação E Cosmologia,2002.0,1.0,Física Aplicada À Medicina E Biologia,2000.0,1
,,,Oceaologia,1972.0,1.0,Grundlagen Des Maschinenweses,1968.0,1.0,Física De Estado Solido,1980.0,1
,,,Odontologia,1958.0,1.0,Génie Electrique,1979.0,1.0,Física De Altas Energias,2007.0,1
,,,Ciência E Engenharia De Materiais,1982.0,1.0,Hidráulica E Saneamento,1986.0,1.0,Física Da Matéria Condensada,2014.0,1
,,,Odontologia,1960.0,1.0,Bioquímica,1982.0,1.0,Física Da Matéria Condensada,2011.0,1
,,,Odontologia,1965.0,1.0,Bioquímica,1990.0,1.0,Física Da Matéria Condensada,2009.0,1
,,,Odontologia,1966.0,1.0,Biologia Vegetal,2009.0,1.0,Física Da Matéria Condensada,2003.0,1
,,,Ciência E Engenharia De Materiais,1990.0,1.0,Biologia Vegetal,2011.0,1.0,Ciências (fisiologia Humana),1998.0,1
,,,Odontologia,1969.0,1.0,Biologia Área De Concentração Ecologia,2001.0,1.0,Ciências (fisiologia Humana),1997.0,1
,,,Odontologia,1970.0,1.0,Biologia-genética,1999.0,1.0,Ciências (fisiologia Humana),1996.0,1
,,,Ciência E Tecnologia De Laticínios,2000.0,1.0,Hidráulica E Saneamento,1987.0,1.0,Ciências (fisiologia Humana),1995.0,1
,,,Odontologia,1973.0,1.0,Hidráulica E Saneamento - Engenharia Civil,1979.0,1.0,Ciências (fisiologia Humana),1994.0,1
,,,Odontologia,1974.0,1.0,Hidráulica E Saneamento São Carlos,1986.0,1.0,Ciências (fisiologia Humana),1984.0,1
,,,Ciência Política,1981.0,1.0,High Energy Physics,2004.0,1.0,Ciências (fisiologia Humana),1981.0,1
,,,Ciência Política,1982.0,1.0,Histoire De L'art,1973.0,1.0,Ciências (fisiologia Humana),1976.0,1
,,,Ciência Política,1990.0,1.0,Histoire Moderne Et Contemporaine,1991.0,1.0,Ciências (fisiologia Humana),1974.0,1
,,,Ciência Política,2003.0,1.0,Histologia,1990.0,1.0,Ciências (fisiologia Humana),1973.0,1
,,,Ciência Sociais,1966.0,1.0,Histologia E Embriologia,1975.0,1.0,Física Ifusp,2005.0,1
,,,Ciências,1977.0,1.0,Histologia E Embriologia,1976.0,1.0,Física Estatística,2007.0,1
,,,Ciências,1978.0,1.0,Biomedical Sciences,2006.0,1.0,Física E Química Dos Materiais,2011.0,1
,,,Ciências,1987.0,1.0,Biometria E Estatística Aplicada,2003.0,1.0,Física E Química De Plasmas,1979.0,1
,,,Ciências,1989.0,1.0,Biometría,1990.0,1.0,Física E Matemática,1984.0,1
,,,Ciências,1990.0,1.0,Biopatologia Bucal,1999.0,1.0,Física E Astronomia,2012.0,1
,,,Ciências,1991.0,1.0,Bioquimica,1974.0,1.0,Física Dos Materiais - Werkstoffphysik,1988.0,1
,,,Ciências,1992.0,1.0,Bioquimica,1980.0,1.0,Física Do Estado Sólido,2001.0,1
,,,Ciências,1997.0,1.0,Bioquimica,1997.0,1.0,Física Do Ambiente Agrícola [esalq],2002.0,1
,,,Ciências (matemática),1982.0,1.0,Bioquimica Agricola,2004.0,1.0,Física Do Ambiente Agrícola,2005.0,1
,,,Ciências (químicas - Especialidade Bioquímica),1991.0,1.0,Bioquimica Agricola,2005.0,1.0,Física Do Ambiente Agrícola,2001.0,1
,,,Ciências - Biologia,1975.0,1.0,Biologia Vegetal,1990.0,1.0,Física De Semicondutores,1991.0,1
,,,Ciências - Habilitação Em Biologia,1979.0,1.0,História,1973.0,1.0,Física De Plasmas,1990.0,1
,,,Ciências - Habilitação Em Biologia,1985.0,1.0,História,1977.0,1.0,Física De Plasma,1989.0,1
,,,Ciências - Habilitação Em Química,1994.0,1.0,História,1985.0,1.0,Física De Partículas Experimental,1993.0,1
,,,Ciências - Licenciat Plena Habilitação Em Biologia,1988.0,1.0,Hematologie Clinique,1977.0,1.0,Física De Particulas Elementares,1979.0,1
,,,Ciências - Licenciatura De 1º Grau,1985.0,1.0,Hidraulica E Saneamento,1997.0,1.0,Física Teórica,1994.0,1
,,,Ciências - Licenciatura Plena - Habil. Em Biologia,1985.0,1.0,Hidráulica E Saneamento,1983.0,1.0,Física Teórica,1993.0,1
,,,Ciências - Matemática,2004.0,1.0,História Da Cultura,1991.0,1.0,Física Teórica,1992.0,1
,,,Ciências Agrárias,2000.0,1.0,História Do Brasil,1974.0,1.0,Física Teórica,1988.0,1
,,,Ciências Agrárias,2001.0,1.0,Biologia Vegetal,1997.0,1.0,Física Teórica,1981.0,1
,,,Odontologia,2001.0,1.0,Biologia Vegetal,2002.0,1.0,Física Teórica,1978.0,1
,,,Ciências Agrícolas,1984.0,1.0,Biologia Vegetal,2007.0,1.0,Física São Carlos,1997.0,1
,,,Estatistica,1980.0,1.0,Biologia Vegetal,2008.0,1.0,Física São Carlos,1989.0,1
,,,Odontologia,2004.0,1.0,Biologia Patologia Buco Dental,1990.0,1.0,Física São Carlos,1986.0,1
,,,Odontologia,2005.0,1.0,Biologia Patologia Buco Dental,1992.0,1.0,Física São Carlos,1985.0,1
,,,Odontologia,2007.0,1.0,História,1999.0,1.0,Física São Carlos,1983.0,1
,,,Odontologia,2023.0,1.0,Historia,1982.0,1.0,Física Partículas Elementares E Campos,1986.0,1
,,,Odontologia (prótese-buco-maxilo Facial),1962.0,1.0,Historia Da Arte E Da Cultura,1996.0,1.0,Física Nuclear Experimental,1989.0,1
,,,Odontologia (prótese-buco-maxilo Facial),1966.0,1.0,Historical Archaeology,1991.0,1.0,Física Nuclear,1995.0,1
,,,Ciências Agrícolas,1986.0,1.0,History,1999.0,1.0,Física Nuclear,1977.0,1
,,,Odontologia (prótese-buco-maxilo Facial),1982.0,1.0,Biological Control Research Methods,1982.0,1.0,Física Matemática,1999.0,1
,,,Odontologia (prótese-buco-maxilo Facial),1988.0,1.0,Biology,1996.0,1.0,Agronomia (produção Vegetal),2015.0,1
,,,Ciências Agrícolas,1992.0,1.0,Biology Dept,1971.0,1.0,Agronomia (produção Vegetal),2009.0,1
,,,Odontologia (prótese-buco-maxilo Facial),1995.0,1.0,História Econômica,1994.0,1.0,Agronomia (produção Vegetal),2008.0,1
,,,Odontologia Araraquara,1983.0,1.0,História Econômica,1998.0,1.0,Agronomia (produção Vegetal),2007.0,1
,,,Odontologia Bauru,1984.0,1.0,História Econômica,1999.0,1.0,Agronomia (produção Vegetal),2005.0,1
,,,Odontologia Integral,1985.0,1.0,História Econômica,2002.0,1.0,Agronomia (produção Vegetal),2003.0,1
,,,Odotologia,1998.0,1.0,História Moderna E Contemporânea,1967.0,1.0,Agronomia (produção Vegetal),2000.0,1
,,,Oficial De Artilharia Do Exercito Brasileiro,1986.0,1.0,História Social,1977.0,1.0,Agronomia (produção Vegetal),1999.0,1
,,,Oficial De Marinha,1972.0,1.0,História,2008.0,1.0,Físico Química,1980.0,1
,,,Organização E Gestão De Empresas,1992.0,1.0,História (diplôme D'études Approfondies),1986.0,1.0,Físico Química,1962.0,1
,,,Ortóptica,1995.0,1.0,História Antiga,1967.0,1.0,Física: Astrofísica - Radioastronomia,1975.0,1
,,,Pedagogia,1955.0,1.0,História Antiga E Medieval,1986.0,1.0,Física-cbpf,2002.0,1
,,,Pedagogia,1958.0,1.0,História Antiga E Medieval,1987.0,1.0,Física [s.carlos],1983.0,1
,,,Pedagogia,1960.0,1.0,História Contemporânea,1985.0,1.0,Física Teórica São Paulo,2003.0,1
,,,Pedagogia,1961.0,1.0,História Da Arte,1974.0,1.0,Física Teórica,2003.0,1
,,,Pedagogia,1962.0,1.0,História Da Arte,1985.0,1.0,Física Teórica,1997.0,1
,,,Ciências Agrícolas,1997.0,1.0,História Da Arte,1991.0,1.0,Físico-química,2003.0,1
,,,Ciências Aquáticas (oceanografia),2000.0,1.0,História Da Arte,1993.0,1.0,Físico-química,2000.0,1
,,,Ciências Atuariais,2003.0,1.0,História E Filosofia Da Educação,1990.0,1.0,Físico-química,1996.0,1
,,,Ciências Bilógicas,1996.0,1.0,Biologia Patologia Buco Dental,1993.0,1.0,Físico-química,1995.0,1
,,,Ciências Biollógicas,1982.0,1.0,Biologia Patologia Buco Dental,1994.0,1.0,Físico-química,1994.0,1
,,,Ciências Biologia,1994.0,1.0,Biologia Patologia Buco Dental,1995.0,1.0,Físico-química,1991.0,1
,,,Pedagogia,1970.0,1.0,Biologia Patologia Buco Dental,2001.0,1.0,Físico-química,1976.0,1
,,,Ciências Biologicas,1969.0,1.0,Biologia Vegetal,1977.0,1.0,Físico Química,1988.0,1
,,,Ciências Biologicas,1975.0,1.0,Biologia Vegetal,1980.0,1.0,Físico Química,1985.0,1
,,,Ciências Biologicas,1981.0,1.0,Biologia Vegetal,1983.0,1.0,Agronomia (solos E Nutrição De Plantas),1972.0,1
,,,Ciências Biologicas,1987.0,1.0,Biologia Vegetal,1984.0,1.0,Agronomia (proteção De Plantas),2010.0,1
,,,Pedagogia,1975.0,1.0,Biologia Parasitária,1982.0,1.0,Agronomia (proteção De Plantas),2000.0,1
,,,Ciências Biologicas,1993.0,1.0,Biologia Parasitária,1983.0,1.0,Agronomia (proteção De Plantas),1995.0,1
,,,Pedagogia,1977.0,1.0,História E Filosofia Da Educação (feusp),1985.0,1.0,Agronomia (protecao De Plantas),2007.0,1
,,,Ciências Biologicas,2004.0,1.0,História E Sociologia Da Educação,1979.0,1.0,Agronomia (produção Vegetal) [jaboticabal],2001.0,1
,,,Ciências Biologicas,2005.0,1.0,História Econômica,1978.0,1.0,Agronomia (produção Vegetal) [jaboticabal],1997.0,1
,,,Ciências Biológcas,2003.0,1.0,História Econômica,1990.0,1.0,Genie Des Systemes Industriels,1989.0,1
,,,Ciências Biológias,1985.0,1.0,História Econômica,1993.0,1.0,Genie Atomique,1981.0,1
,,,Ciências Biológias,1995.0,1.0,Biologia Parasitária,1990.0,1.0,Genetics And Functional Genomics,2004.0,1
,,,Ciências Biológica,1991.0,1.0,Biologia Parasitária,1992.0,1.0,Genetics And Developmental Biology,1994.0,1
,,,Ciências Biológica Licenciatura Plena,1999.0,1.0,Biologia Parasitária,1994.0,1.0,Genetics,2000.0,1
,,,Ciências Biológica Modalidade Genética,1994.0,1.0,Biologia Parasitária,1996.0,1.0,Genetics,1992.0,1
,,,Ciências Biológica Modalidade Genética,1995.0,1.0,Biologia Parasitária,2000.0,1.0,Genetica E Melhoramento,1989.0,1
,,,Ciências Biológicas,1962.0,1.0,Biologia Parasitária,2001.0,1.0,Genetica,2005.0,1
,,,Ciências Biológicas,1963.0,1.0,Biologia Parasitária,2003.0,1.0,Genetica,1994.0,1
,,,Ciências Biológicas,1967.0,1.0,Biologia Patologia Buco Dental,1982.0,1.0,Genetica,1985.0,1
,,,Ciências Biológicas,2007.0,1.0,Biologia Molecular E Morfofuncional,1994.0,1.0,Genetic Manipulation,1986.0,1
,,,Ciências Biológicas,2009.0,1.0,Biologia Molecular E Morfofuncional,1999.0,1.0,Gastroenterologia,1998.0,1
,,,Ciências Biológicas,2010.0,1.0,História Social,1988.0,1.0,Gastroenterologia,1994.0,1
,,,Pedagogia,1994.0,1.0,História Social,1993.0,1.0,Fïsico Química,1981.0,1
,,,Ciências Biológicas (bacharelado E Licenciatura),1975.0,1.0,História Social,1995.0,1.0,Físico-química,2009.0,1
,,,Pedagogia,1997.0,1.0,História Do Brasil,1981.0,1.0,Físico-química,2004.0,1
,,,Pedagogia,1998.0,1.0,História E Filosofia Da Educação,1985.0,1.0,Ciências (energia Nuclear Na Agricultura),2005.0,1
,,,Pedagogia,1999.0,1.0,História E Filosofia Da Educação,1986.0,1.0,Genética E Biologia Molecular,1976.0,1
,,,Pedagogia,2000.0,1.0,Imunogenética E Imunopatologia,1978.0,1.0,Genética E Biologia Molecular,1972.0,1
,,,Pedagogia,2001.0,1.0,Imunolgia Básica (conceito Capes 7),1998.0,1.0,Genética De Microorganismos,1989.0,1
,,,Ciências Biológicas (bacharelado),1994.0,1.0,Imunologia,1982.0,1.0,Genética (co-major Em Ciências Florestais),1990.0,1
,,,Pedagogia,2005.0,1.0,Imunologia,1983.0,1.0,Genética,2009.0,1
,,,Pedagogia,2012.0,1.0,Imunologia,1984.0,1.0,Genética,2008.0,1
,,,Pedagogia,2020.0,1.0,História Social,2001.0,1.0,Genética,2006.0,1
,,,Pedagogia (feusp),1980.0,1.0,História Social,2005.0,1.0,Genética,2005.0,1
,,,Pedagogia - Hab. Em Anos Iniciais E  Normal,1999.0,1.0,História Social,2006.0,1.0,Genética,1998.0,1
,,,Pedagogia - Licenciatura Plena,1985.0,1.0,História Social,2008.0,1.0,Genética,1996.0,1
,,,Pedagogia Administração Escolar E Orientação Educa,1975.0,1.0,História Social Da Amazônia,2006.0,1.0,Genética,1993.0,1
,,,Pedagogia Com Habilitação Em Administração Escolar,1997.0,1.0,História Social Da Cultura,1988.0,1.0,Genética,1980.0,1
,,,Pedagogia Educação Especial,1990.0,1.0,História Social Da Cultura,1989.0,1.0,Genie Physique,1995.0,1
,,,Pedagogia Educação Infantil,1995.0,1.0,História Social Da Cultura,1990.0,1.0,Genie Industrielle,1991.0,1
,,,Pedagogia Hab. Supervisão E Administração Escolar,2000.0,1.0,História Social,1979.0,1.0,"Genie Enzymatique,microbiologie Et Bioconversion",1989.0,1
,,,Pedagogia Habilitação Em Orientação Educacional,1975.0,1.0,História Social,1981.0,1.0,Genética E Biologia Molecular,1980.0,1
,,,Pedagogia Licenciatura,1960.0,1.0,História Social,1985.0,1.0,Genética E Biologia Molecular,1979.0,1
,,,Pedagogia Licenciatura Plena,1975.0,1.0,Imunologia,2003.0,1.0,Genética E Biologia Molecular,1977.0,1
,,,Pedagogia Pré Escolar,1991.0,1.0,Imunologia,2004.0,1.0,Ciências (fisiologia Geral),2001.0,1
,,,Pedagogia Supervisão Escolar,1976.0,1.0,Imunologia,2005.0,1.0,Ciências (fisiologia Geral),2000.0,1
,,,Pedagogia-licenciatura Plena,1986.0,1.0,Imunologia Basica E Aplicada,1997.0,1.0,Ciências (fisiologia Geral),1998.0,1
,,,Percussão,1985.0,1.0,Imunologia Basica E Aplicada,2000.0,1.0,Ciências (fisiologia Geral),1995.0,1
,,,Pesquisa Operacional Investigación Operativa,1988.0,1.0,Imunologia Básica E Aplicada,1990.0,1.0,Ciências (fisiologia Geral),1994.0,1
,,,Philosophie,1988.0,1.0,História Social Da Cultura,2001.0,1.0,Ciências (fisiologia Geral),1991.0,1
,,,"Philosophy, Politics, And Economics",1996.0,1.0,História Social Da Cultura,2002.0,1.0,Ciências (fisiologia Geral),1990.0,1
,,,Physics,1971.0,1.0,História Social Da Cultura,2003.0,1.0,Ciências (fisiologia Geral),1988.0,1
,,,Physics,1977.0,1.0,História Social Do Trabalho,1980.0,1.0,Ciências (fisiologia Geral),1987.0,1
,,,Physics,1999.0,1.0,"História, Política E Bens Culturais",2007.0,1.0,Ciências (fisiologia Geral),1986.0,1
,,,Physics And Technology,1973.0,1.0,Históràa Social,1983.0,1.0,Ciências (fisiologia Geral),1977.0,1
,,,Physics Bachelor,2003.0,1.0,Horticulture,1976.0,1.0,Ciências (fisiologia Geral),1976.0,1
,,,Physik,1963.0,1.0,Human Exercise Science,1996.0,1.0,Ciências (energia Nuclear Na Agricultura),2013.0,1
,,,Piano,1972.0,1.0,Ift-unesp,2003.0,1.0,Genética E Melhoramento,1991.0,1
,,,Piano,1981.0,1.0,Ift-unesp,2009.0,1.0,Genética E Melhoramento,1990.0,1
,,,Pintura,1974.0,1.0,Imunologia,1992.0,1.0,Genética E Melhoramento,1989.0,1
,,,Planejamento Regional,1985.0,1.0,Biologia Molecular E Morfofuncional,2000.0,1.0,Genética E Melhoramento,1988.0,1
,,,Portugu6es Literaturas,1980.0,1.0,Biologia Molecular E Morfofuncional,2006.0,1.0,Genética E Melhoramento,1986.0,1
,,,Portugues,1989.0,1.0,Biologia Molecular E Morfofuncional,2008.0,1.0,Genética E Bioquímica De Microorganismos,1988.0,1
,,,Portugues - Literaturas,1993.0,1.0,Biologia Molecular E Morfofuncional,2009.0,1.0,Genética E Bioquímica,2010.0,1
,,,Português,1973.0,1.0,Biologia Parasitaria,2003.0,1.0,Genética E Bioquímica,2003.0,1
,,,Português Alemão,1973.0,1.0,Biologia Parasitária,1976.0,1.0,Genética E Bioquímica,1999.0,1
,,,Português E Espanhol,1970.0,1.0,Biologia Parasitária,1980.0,1.0,Genética E Biologia Molecular,2010.0,1
,,,Português E Francês E Respectivas,1969.0,1.0,Biologia Geral E Aplicada,2005.0,1.0,Genética E Biologia Molecular,1996.0,1
,,,Português E Inglês,1970.0,1.0,Biologia Geral E Aplicada - Botucatu,2005.0,1.0,Genética E Biologia Molecular,1987.0,1
,,,Português E Literaturas,1973.0,1.0,Biologia Humana E Experimental,1993.0,1.0,Genética E Biologia Molecular,1986.0,1
,,,Português E Literaturas Brasileira E Portuguesa,1968.0,1.0,Biologia Humana E Experimental,2001.0,1.0,Genética E Biologia Molecular,1985.0,1
,,,Português E Literaturas De Língua,1969.0,1.0,Imunologia,1993.0,1.0,Genética E Biologia Molecular,1984.0,1
,,,Português E Literaturas De Língua Portuguesa,1965.0,1.0,Imunologia,1995.0,1.0,Genética E Biologia Molecular,1983.0,1
,,,Português E Literaturas De Língua Portuguesa,1966.0,1.0,Imunologia,1996.0,1.0,Genética E Melhoramento,1999.0,1
,,,Português E Literaturas De Língua Portuguesa Licen,1967.0,1.0,Imunologia,1997.0,1.0,Ciências (energia Nuclear Na Agricultura),2003.0,1
,,,Português Francês,1989.0,1.0,Infectologia E Medicina Tropical,1981.0,1.0,Ciências (energia Nuclear Na Agricultura),2001.0,1
