CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
,,,,,,Veterinária,2005.0,1.0,Programa De Pós-graduação Em Química,2013.0,1
,,,,,,Veterinária,2003.0,1.0,Programa De Pós-graduação Em Química,2014.0,1
,,,,,,Veterinária,1998.0,1.0,Programa De Pós-graduação Em Saúde Coletiva,2015.0,1
,,,,,,Veterinária,1997.0,1.0,Programa De Pós-graduação Em Serviço Social,2015.0,1
,,,,,,Veterinária,1996.0,1.0,Programa De Pós-graduação Em Sociologia,2006.0,1
,,,,,,Veterinária,1994.0,1.0,Programa De Pós-graduação Em Sociologia,2010.0,1
,,,,,,Veterinária,1987.0,1.0,Programa De Pós-graduação Em Sociologia E Antropologia,1998.0,1
,,,,,,Administração De Empresas,1985.0,1.0,Programa De Pós-graduação Em Sociologia E Antropologia,2012.0,1
,,,,,,Zootecnia,1977.0,1.0,Programa De Pós-graduação Em Sociologia E Antropologia (conceito Capes 7),2003.0,1
,,,,,,Zootecnia,1975.0,1.0,Programa De Pós-graduação Em Zoologia,2006.0,1
,,,,,,Zootecnia,1974.0,1.0,Programa De Pós-graduação Em Zoologia,2010.0,1
,,,,,,Zootecnia,1965.0,1.0,Bioquímica E Fisiologia De Plantas,1989.0,1
,,,,,,Zoologie,1982.0,1.0,Programa Pós-graduação Em Letras (conceito Capes 7),2008.0,1
,,,,,,Zoologia De Vertebrados,2002.0,1.0,Projetos De Arquitetura Texto E Contexto,1992.0,1
,,,,,,Zoologia,2011.0,1.0,Prolam (programa De Pós-graduação De Integração Da,2003.0,1
,,,,,,Zoologia,2008.0,1.0,Propar Programa De Pós Arquitetura,2006.0,1
,,,,,,Zoologia,2004.0,1.0,Protein Crystallography And Molecular Modeling,2006.0,1
,,,,,,Zoologia,2000.0,1.0,Pré História,1974.0,1
,,,,,,Zoologia,1999.0,1.0,Pré História,1975.0,1
,,,,,,Zoologia,1997.0,1.0,Psicobiologia,1980.0,1
,,,,,,Zoologia,1990.0,1.0,Psicobiologia,1990.0,1
,,,,,,Zoologia,1988.0,1.0,Psicobiologia,1993.0,1
,,,,,,Zoologia,1987.0,1.0,Psicobiologia,1994.0,1
,,,,,, De Pós-graduação Em Direito- Mestrado E Doutorado,1987.0,1.0,Bioquímica E Genética Molecular De Microrganismos,1990.0,1
,,,,,,Études Des Sociétés Latino-americaines,1987.0,1.0,Bioquímica E Imunologia,1973.0,1
,,,,,,École De Psychoéducation Programme De Maîtrise,1995.0,1.0,Bioquímica E Imunologia,1986.0,1
,,,,,,Área De Cirurgia,1993.0,1.0,Psicobiologia,1998.0,1
,,,,,,Zootenia,1996.0,1.0,Bioquímica E Imunologia,1988.0,1
,,,,,,Zootecnia - Produção Animal,2010.0,1.0,Psicobiologia,2000.0,1
,,,,,,Zootecnia (produção Animal) [jaboticabal],2000.0,1.0,Bioquímica E Imunologia,1989.0,1
,,,,,,Zootecnia (producao Animal),2009.0,1.0,Bioquímica E Imunologia,1991.0,1
,,,,,,Zootecnia (producao Animal),2008.0,1.0,Psicobiologia,2005.0,1
,,,,,,Zootecnia (plantas Forrageiras),1988.0,1.0,Bioquímica E Imunologia,1992.0,1
,,,,,,Zootecnia,1986.0,1.0,Bioquímica E Imunologia,1998.0,1
,,,,,,Administração,1997.0,1.0,Psicobiologia,2008.0,1
,,,,,,Administração,1983.0,1.0,Psicobiologia,2009.0,1
,,,,,,Administração,1982.0,1.0,Psicobiologia,2011.0,1
,,,,,,Administração,1981.0,1.0,Psicobiologia,2013.0,1
,,,,,,Administração,1979.0,1.0,Psicobiologia,2015.0,1
,,,,,,Ciências Área De Farmacologia,1991.0,1.0,Psicofarmacologia Setor De Psicobiologia,1978.0,1
,,,,,,Ciências Veterinárias Esp.bilogia Celular Molecula,2005.0,1.0,Psicologia,1967.0,1
,,,,,,Ciências Veterinárias,2013.0,1.0,Psicologia,1974.0,1
,,,,,,Ciências Veterinárias,2012.0,1.0,Psicologia,1976.0,1
,,,,,,Ciências Veterinárias,2005.0,1.0,Psicologia,1981.0,1
,,,,,,Ciências Veterinárias,1996.0,1.0,Psicologia,1984.0,1
,,,,,,Ciências Veterinárias,1995.0,1.0,Psicologia,1986.0,1
,,,,,,Ciências Veterinárias,1994.0,1.0,Bioquímica E Imunologia,2000.0,1
,,,,,,Ciências Veterinárias,1989.0,1.0,Bioquímica E Imunologia,2003.0,1
,,,,,,Ciências Veterinárias,1988.0,1.0,Psicologia,1993.0,1
,,,,,,Ciências Veterinárias,1987.0,1.0,Bioquímica E Imunologia,2004.0,1
,,,,,,Administração,1977.0,1.0,Bioquímica E Imunologia,2008.0,1
,,,,,,Administração,1976.0,1.0,Bioquímica E Imunologia,2016.0,1
,,,,,,Administracion De Servicios De Salud,1991.0,1.0,Bioquímica E Microbiologia,1987.0,1
,,,,,, Interdisciplinar De Ciências,1979.0,1.0,Bioquímica Instituto De Química,2002.0,1
,,,,,, De Pós-graduação Em Engenharia Metalúrgica E De Minas (cpgem),1993.0,1.0,Bioquímica Metabolismo,1988.0,1
,,,,,,,,,Bioquímica Y Biología Molecular,2000.0,1
,,,,,,,,,Bioquímica Y Biología Molecular,2007.0,1
,,,,,,,,,Bioquímica [são Paulo],2002.0,1
,,,,,,,,,Bioquímico,1994.0,1
,,,,,,,,,Bioresources And Product Science,2004.0,1
,,,,,,,,,Biosystems Engineering,2013.0,1
,,,,,,,,,Biotechnologies Et Industries Alimentaires,1997.0,1
,,,,,,,,,Biotechnology,1991.0,1
,,,,,,,,,Biotechnology,1994.0,1
,,,,,,,,,Biotecnologia,1989.0,1
,,,,,,,,,Biotecnologia,1991.0,1
,,,,,,,,,Biotecnologia,1995.0,1
,,,,,,,,,Biotecnologia,1997.0,1
,,,,,,,,,Biotecnologia,2006.0,1
,,,,,,,,,Psicologia,2016.0,1
,,,,,,,,,Psicologia (psicologia Clínica),1981.0,1
,,,,,,,,,Psicologia (psicologia Clínica),1990.0,1
,,,,,,,,,Psicologia (psicologia Clínica),1995.0,1
,,,,,,,,,Psicologia (psicologia Clínica),1998.0,1
,,,,,,,,,Biotecnologia,2013.0,1
,,,,,,,,,Psicologia (psicologia Clínica),2000.0,1
,,,,,,,,,Biotecnologia - Rede Renorbio,2015.0,1
,,,,,,,,,Biotecnologia - Renorbio,2008.0,1
,,,,,,,,,Psicologia (psicologia Clínica),2003.0,1
,,,,,,,,,Biotecnologia De Produtos De Origem Vegetal,1998.0,1
,,,,,,,,,Psicologia (psicologia Clínica),2012.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1977.0,1
,,,,,,,,,Biotecnologia E Medicina Investigativa,2010.0,1
,,,,,,,,,Biotecnologia Em Saúde,2011.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1988.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1989.0,1
,,,,,,,,,Biotecnologia Industrial,2005.0,1
,,,,,,,,,Biotecnologia Industrial,2008.0,1
,,,,,,,,,Biotecnologia Vegetal,2000.0,1
,,,,,,,,,Biotecnologia Vegetal E Bioprocessos,2010.0,1
,,,,,,,,,Biotecnologia Vegetal E Bioprocessos,2014.0,1
,,,,,,,,,Botânica,1964.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1998.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1999.0,1
,,,,,,,,,Botânica,1980.0,1
,,,,,,,,,Psicologia (psicologia Experimental),2001.0,1
,,,,,,,,,Botânica,1981.0,1
,,,,,,,,,Psicologia (psicologia Experimental),2009.0,1
,,,,,,,,,Psicologia (psicologia Experimental),2010.0,1
,,,,,,,,,Psicologia (psicologia Social),1998.0,1
,,,,,,,,,Psicologia (psicologia Social),1999.0,1
,,,,,,,,,Botânica,2001.0,1
,,,,,,,,,Epidemiologia (phd),1995.0,1
,,,,,,,,,Psicologia (psicologia Social),2005.0,1
,,,,,,,,,Psicologia (psicologia Social),2009.0,1
,,,,,,,,,Psicologia (psicologia Social),2014.0,1
,,,,,,,,,Psicologia (psicologia Social),2016.0,1
,,,,,,,,,Psicologia (psicologia Social),2017.0,1
,,,,,,,,,Psicologia (psicologia Social) Ufpb/j.p. - Ufrn,2008.0,1
,,,,,,,,,Psicologia (psicologia Social) Ufpb/j.p. - Ufrn,2011.0,1
,,,,,,,,,Psicologia (teoria E Pesquisa Do Comportamento),2008.0,1
,,,,,,,,,Psicologia (teoria E Pesquisa Do Comportamento),2015.0,1
,,,,,,,,,Psicologia (área De Cognição Humana),2009.0,1
,,,,,,,,,Psicologia - Doutorado Sandwich,2007.0,1
,,,,,,,,,Psicologia - Teoria E Pesquisa Do Comportamento,2007.0,1
,,,,,,,,,Psicologia Clinica I De La Salut,2011.0,1
,,,,,,,,,Psicologia Clínica,1985.0,1
,,,,,,,,,Psicologia Clínica,1986.0,1
,,,,,,,,,Psicologia Clínica,1996.0,1
,,,,,,,,,Botânica,2005.0,1
,,,,,,,,,Psicologia Clínica,2000.0,1
,,,,,,,,,Psicologia Clínica,2004.0,1
,,,,,,,,,Psicologia Clínica,2005.0,1
,,,,,,,,,Psicologia Clínica,2006.0,1
,,,,,,,,,Psicologia Clínica,2011.0,1
,,,,,,,,,Psicologia Clínica E Do Desenvolvimento,2004.0,1
,,,,,,,,,Psicologia Clínica Y De La Salud,2003.0,1
,,,,,,,,,Psicologia Cognitiva,1995.0,1
,,,,,,,,,Psicologia Cognitiva,2006.0,1
,,,,,,,,,Psicologia Da Educação,2007.0,1
,,,,,,,,,Psicologia Do Desenvolvimento,1988.0,1
,,,,,,,,,Psicologia Do Desenvolvimento,1990.0,1
,,,,,,,,,Psicologia Do Desenvolvimento,2004.0,1
,,,,,,,,,Psicologia Do Desenvolvimento,2005.0,1
,,,,,,,,,Psicologia Do Desenvolvimento Humano,1999.0,1
,,,,,,,,,Psicologia Educacional,1999.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento,2003.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1987.0,1
,,,,,,,,,Botânica,2007.0,1
,,,,,,,,,Botânica,2008.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1996.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1997.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1998.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1999.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,2002.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,2003.0,1
,,,,,,,,,Psicologia Social,1980.0,1
,,,,,,,,,Psicologia Social,1982.0,1
,,,,,,,,,Psicologia Social,1994.0,1
,,,,,,,,,Psicologia Social,1995.0,1
,,,,,,,,,Psicologia Social,1996.0,1
,,,,,,,,,Psicologia Social,2000.0,1
,,,,,,,,,Psicologia Social,2001.0,1
,,,,,,,,,Psicologia Social,2002.0,1
,,,,,,,,,Psicologia Social,2003.0,1
,,,,,,,,,Botânica,2011.0,1
,,,,,,,,,Psicologia Social,2005.0,1
,,,,,,,,,Psicologia Social,2006.0,1
,,,,,,,,,Psicologia Social,2007.0,1
,,,,,,,,,Botânica,2012.0,1
,,,,,,,,,Psicologia Social,2009.0,1
,,,,,,,,,Psicologia Social,2010.0,1
,,,,,,,,,Psicologia Social,2011.0,1
,,,,,,,,,Psicologia Social,2012.0,1
,,,,,,,,,Psicologia Social E Do Desenvolvimento,2004.0,1
,,,,,,,,,"Psicologia Social, Do Trabalho E Das Organizações (psto)",2012.0,1
,,,,,,,,,"Psicologia Social, Do Trabalho E Das Organizações (psto)",2013.0,1
,,,,,,,,,Psicología De La Salud,2001.0,1
,,,,,,,,,Psicoterapias Atuais,2000.0,1
,,,,,,,,,Psiquiatria,1979.0,1
,,,,,,,,,Psiquiatria,1992.0,1
,,,,,,,,,Psiquiatria,1993.0,1
,,,,,,,,,Psiquiatria,1995.0,1
,,,,,,,,,Psiquiatria,1997.0,1
,,,,,,,,,Psiquiatria,2001.0,1
,,,,,,,,,Psiquiatria,2002.0,1
,,,,,,,,,Psiquiatria,2005.0,1
,,,,,,,,,Psiquiatria,2013.0,1
,,,,,,,,,Psiquiatria E Ciências Do Comportamento,2005.0,1
,,,,,,,,,Psiquiatria E Ciências Do Comportamento,2008.0,1
,,,,,,,,,Psiquiatria E Ciências Do Comportamento,2010.0,1
,,,,,,,,,Botânica,2014.0,1
,,,,,,,,,Botânica,2015.0,1
,,,,,,,,,Psiquiatria E Ciências Do Comportamento,2015.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,1999.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2000.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2001.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2003.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2005.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2010.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2014.0,1
,,,,,,,,,Psiquiatria E Saúde Mental,1992.0,1
,,,,,,,,,Building Science,1987.0,1
,,,,,,,,,Psiquiatria E Saúde Mental,1998.0,1
,,,,,,,,,Psiquiatria E Saúde Mental,2003.0,1
,,,,,,,,,Psiquiatria E Saúde Mental,2008.0,1
,,,,,,,,,Psiquiatria E Saúde Mental,2013.0,1
,,,,,,,,,Psiquiatria Pelo Institute Of Psychiatry,1995.0,1
,,,,,,,,,Psychologie,1998.0,1
,,,,,,,,,Psychologie,2012.0,1
,,,,,,,,,Psychology,2003.0,1
,,,,,,,,,Psychology And Special Needs Education,1995.0,1
,,,,,,,,,Psychopathologie Fondamentale Et Psychanalyse,1995.0,1
,,,,,,,,,Public Health,1993.0,1
,,,,,,,,,Public Health,2000.0,1
,,,,,,,,,Public Health Medicine,1997.0,1
,,,,,,,,,Public Policy,1988.0,1
,,,,,,,,,Pós Agronomia - Melhoramento Genético,2015.0,1
,,,,,,,,,Pós Bioquímica,1985.0,1
,,,,,,,,,Pós Bioquímica,1991.0,1
,,,,,,,,,Pós Ciências Biológicas,1984.0,1
,,,,,,,,,Pós Entomologia,1978.0,1
,,,,,,,,,Pós Entomologia,2008.0,1
,,,,,,,,,Pós Fisiologia E Biofísica,1998.0,1
,,,,,,,,,Pós Fisiopatologia Experimental,2008.0,1
,,,,,,,,,Pós Genética,1986.0,1
,,,,,,,,,Pós Geografia,2002.0,1
,,,,,,,,,Pós Graduaçao Em Zoologia,2008.0,1
,,,,,,,,,Pós Graduação - Ginecologia E Obstetrícia,2003.0,1
,,,,,,,,,Pós Graduação Ciência Política,1994.0,1
,,,,,,,,,Pós Graduação Ginecologia E Obstetrícia,2007.0,1
,,,,,,,,,Pós Graduação Tocoginecologia,1996.0,1
,,,,,,,,,Pós Medicina: Ciências Médicas,2007.0,1
,,,,,,,,,Pós Química,1995.0,1
,,,,,,,,,Pós Química,2003.0,1
,,,,,,,,,"Pós Serviço Social, Nível Doutorado",2009.0,1
,,,,,,,,,Pós Zootecnia,1989.0,1
,,,,,,,,,Pós-graduação - Tocoginecologia,2003.0,1
,,,,,,,,,Pós-graduação Em Agronomia - Melhoramento Vegetal,2007.0,1
,,,,,,,,,Pós-graduação Em Artes Cênicas (nota 6 - Capes),2010.0,1
,,,,,,,,,Pós-graduação Em Biologia Parasitária,2006.0,1
,,,,,,,,,Pós-graduação Em Clínica Médica,2003.0,1
,,,,,,,,,Pós-graduação Em Educação,2002.0,1
,,,,,,,,,Pós-graduação Em Estudos Lingüísticos,2008.0,1
,,,,,,,,,Pós-graduação Em Farmacologia,2014.0,1
,,,,,,,,,Pós-graduação Em Fisiologia Humana,2007.0,1
,,,,,,,,,Pós-graduação Em Genética E Biologia Molecular,2012.0,1
,,,,,,,,,Pós-graduação Em Literatura,2006.0,1
,,,,,,,,,Pós-graduação Em Química,2008.0,1
,,,,,,,,,Pós-graduação Em Química,2015.0,1
,,,,,,,,,Pós-graduação: Conhecimento E Inclusão Social,2009.0,1
,,,,,,,,,Qu;ímica Macromolecular,1990.0,1
,,,,,,,,,Qualidade E Produtividade Animal,2006.0,1
,,,,,,,,,Qualidade E Produtividade Animal,2010.0,1
,,,,,,,,,Quantitative Economics,2010.0,1
,,,,,,,,,Quantum Groups,1995.0,1
,,,,,,,,,Quaternaire Geologie Paleontologie Humaine Et Prés,1995.0,1
,,,,,,,,,Quimica,1972.0,1
,,,,,,,,,Quimica,1975.0,1
,,,,,,,,,Quimica,1990.0,1
,,,,,,,,,Quimica,1993.0,1
,,,,,,,,,Business,1997.0,1
,,,,,,,,,Quimica,1995.0,1
,,,,,,,,,Business,2000.0,1
,,,,,,,,,Quimica,1999.0,1
,,,,,,,,,Quimica,2000.0,1
,,,,,,,,,Quimica,2001.0,1
,,,,,,,,,Quimica,2002.0,1
,,,,,,,,,Quimica,2003.0,1
,,,,,,,,,Quimica,2004.0,1
,,,,,,,,,Quimica,2007.0,1
,,,,,,,,,Quimica,2008.0,1
,,,,,,,,,Business Administration,2004.0,1
,,,,,,,,,Cardiologia,1986.0,1
,,,,,,,,,Quimica - Unicamp,1986.0,1
,,,,,,,,,Quimica - Unicamp,2014.0,1
,,,,,,,,,Quimica - Universidade De São Paulo/ffclrp,2009.0,1
,,,,,,,,,Quimica - Universidade De São Paulo/ffclrp,2010.0,1
,,,,,,,,,Quimica Analitica (arar.),2005.0,1
,,,,,,,,,Quimica Biologica,1997.0,1
,,,,,,,,,Quimica Do Estado Solido,1987.0,1
,,,,,,,,,Quimica Industrial E Ambiental,1995.0,1
,,,,,,,,,Quimica Inorganica,1985.0,1
,,,,,,,,,Quimica Inorganica,2005.0,1
,,,,,,,,,Quimica Inorganica (arar.),1993.0,1
,,,,,,,,,Quimica Orgánica,2001.0,1
,,,,,,,,,Quimica Orgânica,1997.0,1
,,,,,,,,,Quimica Orgânica,2010.0,1
,,,,,,,,,Quimica Tecnologica E Ambiental,2014.0,1
,,,,,,,,,Quimica Teórica,2008.0,1
,,,,,,,,,Química,1967.0,1
,,,,,,,,,Química,1968.0,1
,,,,,,,,,Química,1971.0,1
,,,,,,,,,Química,1972.0,1
,,,,,,,,,Química,1973.0,1
,,,,,,,,,Cardiologia,1992.0,1
,,,,,,,,,Cardiologia,1993.0,1
,,,,,,,,,Química,1980.0,1
,,,,,,,,,Cardiologia,1994.0,1
,,,,,,,,,Cardiologia,1996.0,1
,,,,,,,,,Cardiologia,1999.0,1
,,,,,,,,,Cardiologia,2002.0,1
,,,,,,,,,Cardiologia,2007.0,1
,,,,,,,,,Cardiologia,2009.0,1
,,,,,,,,,Cardiologia,2013.0,1
,,,,,,,,,Cardiologia,2015.0,1
,,,,,,,,,Cellular And Molecular Biology,2000.0,1
,,,,,,,,,Center For Dynamical Systems And Nonlinear Studies,1992.0,1
,,,,,,,,,Center For Science Education,1992.0,1
,,,,,,,,,"Centrais, Redes E Sistemas Elétricos",1980.0,1
,,,,,,,,,Centre De Recherches Sur La Physique Des Hautes Te,1987.0,1
,,,,,,,,,Ceramics Glasses And Polymers,1982.0,1
,,,,,,,,,"Champs, Particules, Matière",2012.0,1
,,,,,,,,,Chemical And Environmental Engineering,2011.0,1
,,,,,,,,,Chemical Biology,1996.0,1
,,,,,,,,,Chemical Engineering,1977.0,1
,,,,,,,,,Chemical Engineering,1989.0,1
,,,,,,,,,Chemical Engineering,1994.0,1
,,,,,,,,,Chemical Engineering,1999.0,1
,,,,,,,,,Chemical Engineering,2011.0,1
,,,,,,,,,Chemical Engineering And Material Science,1997.0,1
,,,,,,,,,Chemical Physics,1977.0,1
,,,,,,,,,"Chemical, Biomedical And Materials Engineering",2006.0,1
,,,,,,,,,Chemie Und Pharmazie,1994.0,1
,,,,,,,,,Chemietechnik (engenharia Química),1996.0,1
,,,,,,,,,Chemistry,1973.0,1
,,,,,,,,,Chemistry,1992.0,1
,,,,,,,,,Chemistry,1993.0,1
,,,,,,,,,Chemistry,1996.0,1
,,,,,,,,,Chemistry,2006.0,1
,,,,,,,,,Chemistry And Chemical Biology,2013.0,1
,,,,,,,,,"Chemistry, Phd",2008.0,1
,,,,,,,,,Chimie,1993.0,1
,,,,,,,,,Chimie Analytique Traitement De La Matière Premièr,1991.0,1
,,,,,,,,,Química,2017.0,1
,,,,,,,,,Química (conceito Capes: 7),2009.0,1
,,,,,,,,,Química (físico Química),2005.0,1
,,,,,,,,,Química (físico-química),1970.0,1
,,,,,,,,,Química (físico-química),1976.0,1
,,,,,,,,,Química (físico-química),1980.0,1
,,,,,,,,,Química (físico-química),1983.0,1
,,,,,,,,,Química (físico-química),1985.0,1
,,,,,,,,,Chimie De Biomolecules,1996.0,1
,,,,,,,,,Química (físico-química),1987.0,1
,,,,,,,,,Química (físico-química),1988.0,1
,,,,,,,,,Química (físico-química),1989.0,1
,,,,,,,,,Chimie De L Environment Option Santé Pneumoalergol,1995.0,1
,,,,,,,,,Química (físico-química),1991.0,1
,,,,,,,,,Química (físico-química),1992.0,1
,,,,,,,,,Chimie Inorganique,1993.0,1
,,,,,,,,,Chimie Moleculaire Et Catalyse,1993.0,1
,,,,,,,,,Chimie Physique Et Chimie Analitique,2003.0,1
,,,,,,,,,Química (físico-química),1996.0,1
,,,,,,,,,Química (físico-química),1997.0,1
,,,,,,,,,Chimie Thérapeutique,1997.0,1
,,,,,,,,,Química (físico-química),1999.0,1
,,,,,,,,,Chimie Thérapeutique,2003.0,1
,,,,,,,,,Química (físico-química),2001.0,1
,,,,,,,,,Química (físico-química),2002.0,1
,,,,,,,,,Ciencia Da Computacao,1981.0,1
,,,,,,,,,Química (físico-química),2005.0,1
,,,,,,,,,Ciencia Da Computacao,2003.0,1
,,,,,,,,,Química (físico-química),2008.0,1
,,,,,,,,,Química (físico-química),2009.0,1
,,,,,,,,,Química (físico-química),2013.0,1
,,,,,,,,,Química (físico-química) - Iqsc/usp,2006.0,1
,,,,,,,,,Química (físico-química) - Iqsc/usp,2009.0,1
,,,,,,,,,Química (química Analítica),1991.0,1
,,,,,,,,,Química (química Analítica),1993.0,1
,,,,,,,,,Ciencia Da Computacao,2006.0,1
,,,,,,,,,Química (química Analítica),1996.0,1
,,,,,,,,,Química (química Analítica),1999.0,1
,,,,,,,,,Química (química Analítica),2003.0,1
,,,,,,,,,Química (química Analítica),2004.0,1
,,,,,,,,,Química (química Analítica),2005.0,1
,,,,,,,,,Química (química Analítica),2007.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1975.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1978.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1984.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1985.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1987.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1991.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1992.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1995.0,1
,,,,,,,,,Ciencia Da Computacao,2008.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1998.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],2000.0,1
,,,,,,,,,Ciencia Da Computacao,2010.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],2003.0,1
,,,,,,,,,Ciencia Da Computacao,2014.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],2006.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],2007.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],2008.0,1
,,,,,,,,,Química (química Inorgânica),1969.0,1
,,,,,,,,,Química (química Inorgânica),1972.0,1
,,,,,,,,,Ciencia De Alimentos,1994.0,1
,,,,,,,,,Química (química Inorgânica),1976.0,1
,,,,,,,,,Química (química Inorgânica),1981.0,1
,,,,,,,,,Química (química Inorgânica),1982.0,1
,,,,,,,,,Química (química Inorgânica),1983.0,1
,,,,,,,,,Química (química Inorgânica),1989.0,1
,,,,,,,,,Química (química Inorgânica),1991.0,1
,,,,,,,,,Ciencia Dos Alimentos,1982.0,1
,,,,,,,,,Química (química Inorgânica),1994.0,1
,,,,,,,,,Ciencia E Tecnologia De Alimentos,1980.0,1
,,,,,,,,,Química (química Inorgânica),2001.0,1
,,,,,,,,,Química (química Inorgânica),2002.0,1
,,,,,,,,,Ciencia E Tecnologia De Alimentos,2003.0,1
,,,,,,,,,Química (química Inorgânica),2005.0,1
,,,,,,,,,Química (química Inorgânica),2007.0,1
,,,,,,,,,Química (química Inorgânica),2009.0,1
,,,,,,,,,Ciencia Espacial,1995.0,1
,,,,,,,,,Química - Estudo Computacional De Ciclofanos,2006.0,1
,,,,,,,,,Química - Físico Química Aplicada,2013.0,1
,,,,,,,,,Química - Físico-química,1996.0,1
,,,,,,,,,Química Analítica,1991.0,1
,,,,,,,,,Ciencia Politica,1978.0,1
,,,,,,,,,Química Analítica,1997.0,1
,,,,,,,,,Química Analítica,2001.0,1
,,,,,,,,,Química Analítica,2003.0,1
,,,,,,,,,Química Analítica,2009.0,1
,,,,,,,,,Química Analítica,2010.0,1
,,,,,,,,,Química Analítica,2012.0,1
,,,,,,,,,Química Analítica (araraquara),1992.0,1
,,,,,,,,,Química Analítica Avanzada,1995.0,1
,,,,,,,,,Química Aplicada,1992.0,1
,,,,,,,,,Química Avanzada,2010.0,1
,,,,,,,,,Química Biológica,1993.0,1
,,,,,,,,,Ciencia Politica,2006.0,1
,,,,,,,,,Ciencia Politica,2008.0,1
,,,,,,,,,Ciencia Politica,2017.0,1
,,,,,,,,,Química Biológica,1998.0,1
,,,,,,,,,Química Biológica,1999.0,1
,,,,,,,,,Ciencia Política Y De La Administración,1997.0,1
,,,,,,,,,Ciencias,2000.0,1
,,,,,,,,,Ciencias (bioquimica),1992.0,1
,,,,,,,,,Química Biológica,2003.0,1
,,,,,,,,,Ciencias (genética Rib. Preto),1995.0,1
,,,,,,,,,Ciencias Agronomicas,1996.0,1
,,,,,,,,,Ciencias Ambientais,2000.0,1
,,,,,,,,,Ciencias Biologicas,1982.0,1
,,,,,,,,,Química Biológica,2008.0,1
,,,,,,,,,Ciencias Biologicas,1996.0,1
,,,,,,,,,Química Biológica,2012.0,1
,,,,,,,,,Química Biológica,2013.0,1
,,,,,,,,,Química Biológica,2016.0,1
,,,,,,,,,Química Da Atmosfera,1995.0,1
,,,,,,,,,Química De Materiais,1996.0,1
,,,,,,,,,Química De Polímeros,1996.0,1
,,,,,,,,,Ciencias Biologicas,1999.0,1
,,,,,,,,,Química De Produtos Naturais,1994.0,1
,,,,,,,,,Química De Produtos Naturais,1996.0,1
,,,,,,,,,Ciencias Biologicas,2004.0,1
